text,class,infoclass,city
VIA sottocastello la segnaletica e  storta  Anche vicino a Villa Zamboni la segnaletica e  storta ,4,Sicurezza,negrar
All angolo tra via dei monaci e via S  Francesco  di recente dopo la ristrutturazione della casa d angolo  stato messo un palo della segnaletica che prima non esisteva e che limita ancora di pi il gi angusto spazio di manovra Sarebbe opportuno tornare alla situazione precedente o sistemando in modo diverso il cartello segnaletico Si fa presente che per il sottoscritto come per molti altri abitanti del centro quella percorrenza  obbligata per tornare a casa quando la piazza  chiusaad es mercoled per mercato o manifestazioni in piazza,4,Sicurezza,camerano
LAMPIONE N   BRUCIATO ,2,Illuminazione,negrar
LAMPIONE N   DI VIA CASIN E  DISATTIVATO DA PIU  DI UN ANNO  FATTE RIPETUTE RICHIESTE PER RIATTIVARLO CHE NON SONO STATE ASCOLTATE,2,Illuminazione,negrar
in tutto il tratto di via delle viole segnalo presenza non di demplici buche ma di quotvoragginiquot soprattutto al civico  in prossimita di una curva quasi cieca dove per evitare di caderci dentro con una ruota si rischia un frontale ,3,Manutenzione,negrar
in un parcheggio lato del negozio di ferramenta  isan pietrini hanno inizianto a cedere causando una piccola buca si prega di sistemare ptrima che si aggravi ,3,Manutenzione,negrar
Attenzione il palo indicante la via e piegato e rischia di cadere sul marciapiede Prego metterlo in sicurezza Grazie,4,Sicurezza,negrar
Voglio segnalare nuovamente che nel quartiere di Villanova continuano a essere parcheggiate autovetture senza pass  o con pass scaduto  sia dalle   alle   che dalle   alle    Mi  stato gi risposto che i vigili di quartiere controllano giornalmente le problematiche della viabilit  Vi chiedo cortesemente se queste mie segnalazioni hanno un senso o se queste autovetture possono sostare regolarmente   Se cos  eviter ulteriori segnalazioni in merito  Vi ringrazio cortesemente ,4,Sicurezza,cagliari
taglio erba nel parchetto verde,1,Ambiente,negrar
Sparito contenitore sostanze organiche nei cassonetti di V le Trieste n c  i Cagliari ,1,Ambiente,cagliari
Buongiorno sulla strada che da viale colombo porta in via Emanuele Pessagno qualche incivile ha depositato materassi e televisori usando la strada come discarica Sarebbe il caso che venissero raccolte perch lo spettacolo non  senz altro edificante,1,Ambiente,cagliari
Illuminazione spenta nella parte alta della via ,2,Illuminazione,negrar
Vorrei segnalare che in via Basilicata capita che i lampioni funzionino ad intermittenza tipo albero di Natale vedasi link YouTube httpsyoutu beXCgThVac      Va bene siamo nel periodo giusto per questo succede anche in estate  Tuttavia  anche se i lampioni rimangono accesi  il lato sinistro dalla strada secondo il senso di marcia  rimane quasi al buio per la scarsa dei illuminazione lampioni  Come se non bastasse  per esempio nelle vie Dalmazia  Lombardia e Istria  alcune luci per l illuminazione stradale rimangono spenteguaste da diversi mesi   httpsyoutu beXCgThVac,2,Illuminazione,cagliari
da due giorni tutta la via e senza illuminazione  ed alcuni lampioni non funzionano o sono mancanti anche quando funziona grazie,2,Illuminazione,negrar
Buongiorno  in corso Vittorio Emanuele  all innesto di via Portoscalas  nella parte appena ripavimentata  gli operai hanno concluso i lavori ma dimenticato di rimuovere le transenne  E  evidente che non si tratta di una scelta ma di una dimenticanza  essendo ormai semiaccatastate e senza alcuna funzione  Sono per senz altro brutte e mal si accordano con lo sforzo di riqualificare la zona  Grazie,3,Manutenzione,cagliari
Si chiede la possibilita di aggiungere uno o due segnali di disco orario  ora in via Valpolicella nel tratto compreso tra i civici    ,4,Sicurezza,negrar
Abito in Via dei Peschi  e spesso quando io ed i miei familiari usciamo dal cancello pedonale o dal carraio rischiamo di essere investiti dai vicini che  provenendo dal fondo della via  ampia ed in discesa  prendono velocita e non rallentano passando di fronte a casa nostra  che si trova nella parte piu stretta ed iniziale della via  Bisognerebbe installare un dosso tra il civico  ed il  che costringa le auto a rallentare  C e gia stato un incidente tempo fa che ha coinvolto un camioncino commerciale che aveva temporaneamente parcheggiato di fronte a casa nostra  ed il nostro cane  che era uscito dal cancello  e morto investito da un  auto che proveniva veloce dal fondo della via ,4,Sicurezza,negrar
due lampioni non funzionanti addirittura un palo e sprovvisto delal plaffonera ,2,Illuminazione,negrar
Spett le Comune di Cagliari  si chiede cortesemente un intervento urgente per la sistemazione dellilluminazione pubblica della Piazza SantEulalia a Cagliari  Nonostante le ripetute segnalazioni  ad oggi non risulta effettuato alcun intervento per la sostituzione delle lampade fulminate o difettose  In particolare  manca da anni la parte superiore di un lampione zona alta della piazzetta vicino al palazzo del n civico   due lampadine sono fulminate doppio lampione zona alta della piazzetta vicino alle scalette e lampione sulla parete del palazzo del n civico   una lampada si accende e si spegne parte alta della piazzetta vicino al n civico  e un lampione ha il vano lampada aperto parte bassa della piazzetta di fronte al n civico   Si fa presente che l illuminazione della piazzetta  fondamentale per la sicurezza dei residenti e di chi transita ed evita che le parti lasciate al buio diventino un ricettacolo di sbandati o un comodo punto per espletare i bisogni fisiologici  In attesa di un sollecito riscontro  si porgono i pi cordiali saluti ,2,Illuminazione,cagliari
Torno in argomento per l ennesima volta in relazione allo stato in cui versano i cigli stradali della  via di ingresso al paese di Montecchio Via Don Tacchella con arbusti ormai alti oltre  metro che ostruiscono la vista e costringono pedoni e ciclisti a viaggiare pericolosamente nel mezzo della carreggiata  Evidenzio che un primo sfalcio e stato fatto su via Are Zovo  Ma perchxe l operatore visto che si trovava in zona non ha FATTO IL LAVORO CON LA DILIGENZA ED IL BUON SENSO  Possibile abbia ricevuto un mandato cosxec assurdo   xc vero che esiste il regolamento per cui e il proprietario del fondo che deve effettuare la pulizia ma serve anche chi i regolamenti li faccia rispettare e se non in grado operi per risolvere il problema  Spero non dover tediare ancora con le mia segnalazioni   Grazie  ,1,Ambiente,negrar
Segnalo la totale mancanza di illuminazione su tutta la via da parecchi giorni  Grazie,2,Illuminazione,negrar
Faccio seguito alla segnalazione n    per evidenziare le sempre peggiori condizioni del manto della via  Era stata verbalmente promessa la posa di ghiaia per migliorare in parte il disagio  ma non e stata mantenuta  Ringrazio per l interessamento ,3,Manutenzione,negrar
Serve intervento nei giardini di via gioberti perche  i rami sopra le panchine sono secchi ,1,Ambiente,negrar
Buonasera  Si segnala perdita d acqua da un attacco dei vigili del fuoco in via Cammino nuovo  parcheggio    Cordiali saluti  Michele Ruda,3,Manutenzione,cagliari
Segnala la presenza di un acero molto grande e un fico da sfrondare per evitare pericolo di caduta su strada e giardini di case private,1,Ambiente,negrar
Via Bacaredda  Semaforo fronte mercato sembra mano esso  La telecamera e lo schermo dei secondi per l attraversamento pedonale  sono rovesciati su un lato pur continuando ad essere attaccati  sopra il semaforo ,3,Manutenzione,cagliari
Vorrei segnalare che nella ristrutturazione di viale Buon Cammino  nella zona dei giochi per i bambini  e  stata inserita una pala escavatrice in un punto dove non c e  la sabbia  La pala per poter essere utilizzata ha bisogno di trovarsi al centro di un bacino di sabbia o terra altrimenti e  inutle  Attuamente e  circondata dal tessuto di pavimentazione comune a tutta l area giochi  Spero si possa sistemare  Cordiali saluti  ,3,Manutenzione,cagliari
Buona sera questa e la seconda segnalazione Ribadisco che dal  in tutta la via  l illuminazione non funziona Cosa devo fare A chi devo scrivere Riuscite almeno a darmi una risposta Se inciampo al buoi nel buco che c e a meta via poi vi invio la lettera di un avvocato Aspetto fiducioso,2,Illuminazione,negrar
Si segnala buca piccola ma pericolosa in quanto profonda in via Casette S  Maria  nel tratto tra la rotatoria e l ingresso del Centro Commerciale Valfiorita,3,Manutenzione,negrar
Buonasera un lampione in via Pascoli dopo il numero civico  non funziona Grazie e cordialita,2,Illuminazione,negrar
Vorrei segnalare la presenza di segnaletica di passi carrabili senza indicazione della autorizzazione comunale in via Saverio Belgrano in Cagliari  Inoltre  sia all orario di entrata che di uscita dalla scuola Liceo Scientifico Michelangelo la suddetta via  impraticabile a causa delle numerose autovetture che sostano al centro della carreggiata per accompagnare e riprendere dalla scuola gli studenti ,4,Sicurezza,cagliari
Presento questa segnalazione in qualit di residente del centro storico e in rimostranza degli altri residenti della zona che adesso vado a descrivere  Il problema riguarda  appunto  il Viale Regina Margherita e le strade perimetrali Piazza Costituzione  Via Torino  Via Porcile  Via dei Pisani  Via Eleonora D Arborea  Via Lanusei  Via Costituzione e si tratta sostanzialmente dell eccessivo livello di smog e di traffico causato dalle auto in coda durante le ore di punta dalle  alle  e dalle  alle  a causa del flusso incontrollato di pedoni che si riversano nell attraversamento pedonale tra piazza Costituzione e Viale Regina Margherita  bloccando  di fatto  il passaggio delle auto in salita verso il Viale regina Elena  Questa situazione  sorta da quando  stata terminata la pedonalizzazione di Piazza Costituzione luglio  e si protrae ancora  in quanto non si  ultimato il previsto intervento di apposizione di impianto semaforico con sensore di rilevazione in funzione dell intensit di traffico  Considerata la finalit dell attuale amministrazione della promozione di una viabilit controllata  pare opportuno livellare la qualit della vita dei residenti del Viale Regina Margherita e delle strade perimetrali  attualmente vessata da questa situazione  a quella dei residenti delle altre zone della citt  dotate tutte di semafori o di rotonde non a simile affluenza pedonale e dunque percorribili in maniera scorrevole dalle auto  affinch si allontani dal centro storico il paradosso della distesa di lamiere rappresentata dall ingorgo di auto del Viale Regina Margherita e la pericolosit delle immissioni nocive dovute dalle elevate concentrazione di particolato prodotto dalle auto e dall inquinamento acustico che ne deriva  Si richiede  pertanto  di riportare la situazione a livello ottimale provvedendo alla regolarizzazione del flusso pedonale con l installazione del semaforo previsto  considerato  tra l altro  l insufficienza del servizio della polizia municipale di regolazione del traffico operato molto raramente e  quando  presente  comunque esclusivamente solo la sera il sabato per un ora al massimo   Cordialmente   una residente delle strade coinvolte ,3,Manutenzione,cagliari
Verranno mai ripristinati i segnalatori di velocit istallati e non funzionanti     Gianfranco Ballesio,3,Manutenzione,volpiano
Lampioni spenti,2,Illuminazione,cagliari
Nella via Santa Gilla all altezza dei civici  e  vi sono due luci notturne spente da mesi  considerata la zona gi di poca luminosit si richiede un Vs  celere intervento  Segnalato da due mesi    Grazie   ,2,Illuminazione,cagliari
segnalo anche a voi dopo varie telefonate a i carabinieri di notte e spesso succede anche di giorno ho chiamato anche voi ma no risponedte di giorno esempio sabato  agosto  ore  che ilsignor gabriele copmposta ha un allarme antifurto sulla parte esterna abitazione che contunua a suonare ripetutamente iri ha cominciato dall  fino alle  ho tefinato al fratelloi ha rispostomal e scocciato  il gabriele ha chiamato dopoun ora dalla prima telefonta fatta a loro  sono anni che lastoria va avanti ma nonsi conclude niente ho suggerito di far controllare da un tecnico ma non l ha mai fatto contunuato afregarsene degli orari  di non fare rumore disturbo quite pubblica   usanoiltosaerba  dove hanno l ufficio pompe funebri a tutte le ore con l irrigatore automatico messo sul prato del uffico e sotto la finestra della mia camera da letto lo pogrammano tutte le sere notti cominci ORA   PER POI ANDARE AVANTI fino a mezzanotte Questi signore sene freganosehanno i viciniche non possono stare  a casa tranquilli avevo avvisato anche l agenteburro di andare adirglieloma le cose sono invariate   segnale  echiedo che fatta una volta per tutte un controllo fatto bene  e far pagare i signori con multe  ,4,Sicurezza,negrar
si richiede posizionamento di dissuasori paletti  fioriere o altro nel percorso pedonale in via zagabria all altezza del civico  fronte poste  in corrispondenza delle strisce pedonaliin quanto un incivile  peraltro dotato di pass invalidi  parcheggia COSTANTEMENTE nella rampa rifatta da poco dopo  anni rovinandola  pur avendo ben  stalli dedicati proprio di fronte  Il signore  stato gi avvisato dalla Municipale ma con scarsi risultati Temo che l unica soluzione sia il posizionamento di qualcosa che blocchi l accesso alla vettura ,4,Sicurezza,cagliari
